Produkt_Code,SDO_ID,Zeitstempel,Wert,Qualitaet_Niveau,Qualitaet_Byte
TT_TU_MN009,2014,201709070600.00,12.8,7,1
TT_TU_MN009,2014,201709070700.00,13.2,7,1
TT_TU_MN009,2014,201709070800.00,13.8,7,1
TT_TU_MN009,2014,201709070900.00,14.9,7,1
TT_TU_MN009,2014,201709071000.00,16.1,7,1
TT_TU_MN009,2014,201709071100.00,17,7,1
TT_TU_MN009,2014,201709071200.00,15.9,7,1
TT_TU_MN009,2014,201709071300.00,15.2,7,1
TT_TU_MN009,2014,201709071400.00,15.7,7,1
TT_TU_MN009,2014,201709071500.00,16.4,7,1
TT_TU_MN009,2014,201709071600.00,15.6,7,1
TT_TU_MN009,2014,201709071700.00,16.3,7,1
TT_TU_MN009,2014,201709071800.00,15.4,7,1
TT_TU_MN009,2014,201709071900.00,15.1,7,1
TT_TU_MN009,2014,201709072000.00,14.3,7,1
TT_TU_MN009,2014,201709072100.00,13.6,7,1
TT_TU_MN009,2014,201709072200.00,13.8,7,1
TT_TU_MN009,2014,201709072300.00,14.2,7,1
TT_TU_MN009,2014,201709080000.00,13.9,7,1
TT_TU_MN009,2014,201709080100.00,14.1,7,1
TT_TU_MN009,2014,201709080200.00,14.2,7,1
TT_TU_MN009,2014,201709080300.00,13.8,7,1
TT_TU_MN009,2014,201709080400.00,13.1,7,1
TT_TU_MN009,2014,201709080500.00,13.3,7,1
TT_TU_MN009,2014,201709080600.00,13.8,7,1
TT_TU_MN009,2014,201709080700.00,13.9,7,1
TT_TU_MN009,2014,201709080800.00,14.2,7,1
TT_TU_MN009,2014,201709080900.00,14.8,7,1
TT_TU_MN009,2014,201709081000.00,15.5,7,1
TT_TU_MN009,2014,201709081100.00,16.3,7,1
TT_TU_MN009,2014,201709081200.00,15.6,7,1
TT_TU_MN009,2014,201709081300.00,14.9,7,1
TT_TU_MN009,2014,201709081400.00,14.7,7,1
TT_TU_MN009,2014,201709081500.00,14.7,7,1
TT_TU_MN009,2014,201709081600.00,14.9,7,1
TT_TU_MN009,2014,201709081700.00,14.6,7,1
TT_TU_MN009,2014,201709081800.00,14.8,7,1
TT_TU_MN009,2014,201709081900.00,14.7,7,1
TT_TU_MN009,2014,201709082000.00,14.6,7,1
TT_TU_MN009,2014,201709082100.00,14.3,7,1
TT_TU_MN009,2014,201709082200.00,14.2,7,1
TT_TU_MN009,2014,201709082300.00,15.1,7,1
TT_TU_MN009,2014,201709090000.00,14.2,7,1
TT_TU_MN009,2014,201709090100.00,14.4,7,1
TT_TU_MN009,2014,201709090200.00,14.4,7,1
TT_TU_MN009,2014,201709090300.00,14.5,7,1
TT_TU_MN009,2014,201709090400.00,14.2,7,1
TT_TU_MN009,2014,201709090500.00,13.9,7,1
TT_TU_MN009,2014,201709090600.00,13.9,7,1
TT_TU_MN009,2014,201709090700.00,14.2,7,1
TT_TU_MN009,2014,201709090800.00,14.4,7,1
TT_TU_MN009,2014,201709090900.00,14.4,7,1
TT_TU_MN009,2014,201709091000.00,13.6,7,1
TT_TU_MN009,2014,201709091100.00,15.6,7,1
TT_TU_MN009,2014,201709091200.00,15.7,7,1
TT_TU_MN009,2014,201709091300.00,16.8,7,1
TT_TU_MN009,2014,201709091400.00,16.3,7,1
TT_TU_MN009,2014,201709091500.00,16.5,7,1
TT_TU_MN009,2014,201709091600.00,16.9,7,1
TT_TU_MN009,2014,201709091700.00,15.9,7,1
TT_TU_MN009,2014,201709091800.00,13.6,7,1
TT_TU_MN009,2014,201709091900.00,12.7,7,1
TT_TU_MN009,2014,201709092000.00,12.5,7,1
TT_TU_MN009,2014,201709092100.00,11.5,7,1
TT_TU_MN009,2014,201709092200.00,11.3,7,1
TT_TU_MN009,2014,201709092300.00,10.3,7,1
TT_TU_MN009,2014,201709100000.00,9.8,7,1
TT_TU_MN009,2014,201709100100.00,9.9,7,1
TT_TU_MN009,2014,201709100200.00,8.4,7,1
TT_TU_MN009,2014,201709100300.00,9.5,7,1
TT_TU_MN009,2014,201709100400.00,8.6,7,1
TT_TU_MN009,2014,201709100500.00,8.6,7,1
TT_TU_MN009,2014,201709100600.00,9.1,7,1
TT_TU_MN009,2014,201709100700.00,10.9,7,1
TT_TU_MN009,2014,201709100800.00,13.8,7,1
TT_TU_MN009,2014,201709100900.00,15.3,7,1
TT_TU_MN009,2014,201709101000.00,16.1,7,1
TT_TU_MN009,2014,201709101100.00,16.2,7,1
TT_TU_MN009,2014,201709101200.00,17.7,7,1
TT_TU_MN009,2014,201709101300.00,17.2,7,1
TT_TU_MN009,2014,201709101400.00,18.5,7,1
TT_TU_MN009,2014,201709101500.00,17.5,7,1
TT_TU_MN009,2014,201709101600.00,17.4,7,1
TT_TU_MN009,2014,201709101700.00,16.7,7,1
TT_TU_MN009,2014,201709101800.00,15.6,7,1
TT_TU_MN009,2014,201709101900.00,14.9,7,1
TT_TU_MN009,2014,201709102000.00,14.2,7,1
TT_TU_MN009,2014,201709102100.00,13.6,7,1
TT_TU_MN009,2014,201709102200.00,14.4,7,1
TT_TU_MN009,2014,201709102300.00,13.9,7,1
TT_TU_MN009,2014,201709110000.00,14.5,7,1
TT_TU_MN009,2014,201709110100.00,14.6,7,1
TT_TU_MN009,2014,201709110200.00,14.7,7,1
TT_TU_MN009,2014,201709110300.00,14.8,7,1
TT_TU_MN009,2014,201709110400.00,14.6,7,1
TT_TU_MN009,2014,201709110500.00,14.7,7,1
TT_TU_MN009,2014,201709110600.00,14.5,7,1
TT_TU_MN009,2014,201709110700.00,14,7,1
TT_TU_MN009,2014,201709110800.00,14.3,7,1
TT_TU_MN009,2014,201709110900.00,14.5,7,1
TT_TU_MN009,2014,201709111000.00,14.7,7,1
TT_TU_MN009,2014,201709111100.00,15.4,7,1
TT_TU_MN009,2014,201709111200.00,17.7,7,1
TT_TU_MN009,2014,201709111300.00,16.7,7,1
TT_TU_MN009,2014,201709111400.00,17.7,7,1
TT_TU_MN009,2014,201709111500.00,17.6,7,1
TT_TU_MN009,2014,201709111600.00,17.2,7,1
TT_TU_MN009,2014,201709111700.00,17,7,1
TT_TU_MN009,2014,201709111800.00,15.5,7,1
TT_TU_MN009,2014,201709111900.00,15.4,7,1
TT_TU_MN009,2014,201709112000.00,14.6,7,1
TT_TU_MN009,2014,201709112100.00,14,7,1
TT_TU_MN009,2014,201709112200.00,13.9,7,1
TT_TU_MN009,2014,201709112300.00,14.8,7,1
TT_TU_MN009,2014,201709120000.00,14.7,7,1
TT_TU_MN009,2014,201709120100.00,14.5,7,1
TT_TU_MN009,2014,201709120200.00,14.7,7,1
TT_TU_MN009,2014,201709120300.00,14.4,7,1
TT_TU_MN009,2014,201709120400.00,14.1,7,1
TT_TU_MN009,2014,201709120500.00,14,7,1
TT_TU_MN009,2014,201709120600.00,13.7,7,1
TT_TU_MN009,2014,201709120700.00,14.3,7,1
TT_TU_MN009,2014,201709120800.00,14.8,7,1
TT_TU_MN009,2014,201709120900.00,14.7,7,1
TT_TU_MN009,2014,201709121000.00,16,7,1
TT_TU_MN009,2014,201709121100.00,16.4,7,1
TT_TU_MN009,2014,201709121200.00,17.1,7,1
TT_TU_MN009,2014,201709121300.00,16.7,7,1
TT_TU_MN009,2014,201709121400.00,14.7,7,1
TT_TU_MN009,2014,201709121500.00,13.3,7,1
TT_TU_MN009,2014,201709121600.00,12.9,7,1
TT_TU_MN009,2014,201709121700.00,13.6,7,1
TT_TU_MN009,2014,201709121800.00,12.6,7,1
TT_TU_MN009,2014,201709121900.00,12.8,7,1
TT_TU_MN009,2014,201709122000.00,11.5,7,1
TT_TU_MN009,2014,201709122100.00,11.7,7,1
TT_TU_MN009,2014,201709122200.00,11.8,7,1
TT_TU_MN009,2014,201709122300.00,11.3,7,1
TT_TU_MN009,2014,201709130000.00,11.4,7,1
TT_TU_MN009,2014,201709130100.00,11.8,7,1
TT_TU_MN009,2014,201709130200.00,11.9,7,1
TT_TU_MN009,2014,201709130300.00,11.9,7,1
TT_TU_MN009,2014,201709130400.00,11.1,7,1
TT_TU_MN009,2014,201709130500.00,11.5,7,1
TT_TU_MN009,2014,201709130600.00,11.4,7,1
TT_TU_MN009,2014,201709130700.00,12.4,7,1
TT_TU_MN009,2014,201709130800.00,12.3,7,1
TT_TU_MN009,2014,201709130900.00,15.8,7,1
TT_TU_MN009,2014,201709131000.00,16.6,7,1
TT_TU_MN009,2014,201709131100.00,14.6,7,1
TT_TU_MN009,2014,201709131200.00,17.5,7,1
TT_TU_MN009,2014,201709131300.00,16.5,7,1
TT_TU_MN009,2014,201709131400.00,16.7,7,1
TT_TU_MN009,2014,201709131500.00,17.3,7,1
TT_TU_MN009,2014,201709131600.00,16.9,7,1
TT_TU_MN009,2014,201709131700.00,16.3,7,1
TT_TU_MN009,2014,201709131800.00,15.3,7,1
TT_TU_MN009,2014,201709131900.00,13.8,7,1
TT_TU_MN009,2014,201709132000.00,14.1,7,1
TT_TU_MN009,2014,201709132100.00,13.7,7,1
TT_TU_MN009,2014,201709132200.00,12.5,7,1
TT_TU_MN009,2014,201709132300.00,12.4,7,1
TT_TU_MN009,2014,201709140000.00,12.2,7,1
TT_TU_MN009,2014,201709140100.00,12.8,7,1
TT_TU_MN009,2014,201709140200.00,11.9,7,1
TT_TU_MN009,2014,201709140300.00,11.1,7,1
TT_TU_MN009,2014,201709140400.00,10.8,7,1
TT_TU_MN009,2014,201709140500.00,10.8,7,1
TT_TU_MN009,2014,201709140600.00,11.3,7,1
TT_TU_MN009,2014,201709140700.00,11.8,7,1
TT_TU_MN009,2014,201709140800.00,12.3,7,1
TT_TU_MN009,2014,201709140900.00,13.1,7,1
TT_TU_MN009,2014,201709141000.00,13.8,7,1
TT_TU_MN009,2014,201709141100.00,12.8,7,1
TT_TU_MN009,2014,201709141200.00,12.9,7,1
TT_TU_MN009,2014,201709141300.00,14.4,7,1
TT_TU_MN009,2014,201709141400.00,14.5,7,1
TT_TU_MN009,2014,201709141500.00,13.6,7,1
TT_TU_MN009,2014,201709141600.00,13.4,7,1
TT_TU_MN009,2014,201709141700.00,11.5,7,1
TT_TU_MN009,2014,201709141800.00,10.7,7,1
TT_TU_MN009,2014,201709141900.00,10.4,7,1
TT_TU_MN009,2014,201709142000.00,11,7,1
TT_TU_MN009,2014,201709142100.00,11.8,7,1
TT_TU_MN009,2014,201709142200.00,12.3,7,1
TT_TU_MN009,2014,201709142300.00,12.3,7,1
TT_TU_MN009,2014,201709150000.00,12.2,7,1
TT_TU_MN009,2014,201709150100.00,12,7,1
TT_TU_MN009,2014,201709150200.00,11.2,7,1
TT_TU_MN009,2014,201709150300.00,11,7,1
TT_TU_MN009,2014,201709150400.00,10.8,7,1
TT_TU_MN009,2014,201709150500.00,10.6,7,1
TT_TU_MN009,2014,201709150600.00,11.1,7,1
TT_TU_MN009,2014,201709150700.00,12.1,7,1
TT_TU_MN009,2014,201709150800.00,13.3,7,1
TT_TU_MN009,2014,201709150900.00,13.8,7,1
TT_TU_MN009,2014,201709151000.00,13.8,7,1
TT_TU_MN009,2014,201709151100.00,14.3,7,1
TT_TU_MN009,2014,201709151200.00,15.6,7,1
TT_TU_MN009,2014,201709151300.00,14.9,7,1
TT_TU_MN009,2014,201709151400.00,14.6,7,1
TT_TU_MN009,2014,201709151500.00,15.5,7,1
TT_TU_MN009,2014,201709151600.00,14.6,7,1
TT_TU_MN009,2014,201709151700.00,14.1,7,1
TT_TU_MN009,2014,201709151800.00,12.8,7,1
TT_TU_MN009,2014,201709151900.00,11.8,7,1
TT_TU_MN009,2014,201709152000.00,11.1,7,1
TT_TU_MN009,2014,201709152100.00,10.7,7,1
TT_TU_MN009,2014,201709152200.00,11,7,1
TT_TU_MN009,2014,201709152300.00,10.4,7,1
TT_TU_MN009,2014,201709160000.00,9.6,7,1
TT_TU_MN009,2014,201709160100.00,8.9,7,1
TT_TU_MN009,2014,201709160200.00,8.7,7,1
TT_TU_MN009,2014,201709160300.00,8.2,7,1
TT_TU_MN009,2014,201709160400.00,8.4,7,1
TT_TU_MN009,2014,201709160500.00,8,7,1
TT_TU_MN009,2014,201709160600.00,8.4,7,1
TT_TU_MN009,2014,201709160700.00,10.1,7,1
TT_TU_MN009,2014,201709160800.00,11.7,7,1
TT_TU_MN009,2014,201709160900.00,13.8,7,1
TT_TU_MN009,2014,201709161000.00,14.5,7,1
TT_TU_MN009,2014,201709161100.00,14.5,7,1
TT_TU_MN009,2014,201709161200.00,14.1,7,1
TT_TU_MN009,2014,201709161300.00,14.6,7,1
TT_TU_MN009,2014,201709161400.00,15.9,7,1
TT_TU_MN009,2014,201709161500.00,16,7,1
TT_TU_MN009,2014,201709161600.00,15.8,7,1
TT_TU_MN009,2014,201709161700.00,14.2,7,1
TT_TU_MN009,2014,201709161800.00,11.4,7,1
TT_TU_MN009,2014,201709161900.00,10,7,1
TT_TU_MN009,2014,201709162000.00,9.1,7,1
TT_TU_MN009,2014,201709162100.00,8.8,7,1
TT_TU_MN009,2014,201709162200.00,8.4,7,1
TT_TU_MN009,2014,201709162300.00,7.7,7,1
TT_TU_MN009,2014,201709170000.00,7.1,7,1
TT_TU_MN009,2014,201709170100.00,7.6,7,1
TT_TU_MN009,2014,201709170200.00,8.1,7,1
TT_TU_MN009,2014,201709170300.00,8.8,7,1
TT_TU_MN009,2014,201709170400.00,8.6,7,1
TT_TU_MN009,2014,201709170500.00,7.7,7,1
TT_TU_MN009,2014,201709170600.00,7.6,7,1
TT_TU_MN009,2014,201709170700.00,9.2,7,1
TT_TU_MN009,2014,201709170800.00,11.1,7,1
TT_TU_MN009,2014,201709170900.00,12.5,7,1
TT_TU_MN009,2014,201709171000.00,13.1,7,1
TT_TU_MN009,2014,201709171100.00,14.6,7,1
TT_TU_MN009,2014,201709171200.00,15.9,7,1
TT_TU_MN009,2014,201709171300.00,17,7,1
TT_TU_MN009,2014,201709171400.00,15.9,7,1
TT_TU_MN009,2014,201709171500.00,13.4,7,1
TT_TU_MN009,2014,201709171600.00,13.3,7,1
TT_TU_MN009,2014,201709171700.00,13.5,7,1
TT_TU_MN009,2014,201709171800.00,9.7,7,1
TT_TU_MN009,2014,201709171900.00,8.5,7,1
TT_TU_MN009,2014,201709172000.00,9.9,7,1
TT_TU_MN009,2014,201709172100.00,7.8,7,1
TT_TU_MN009,2014,201709172200.00,7.1,7,1
TT_TU_MN009,2014,201709172300.00,6.1,7,1
TT_TU_MN009,2014,201709180000.00,5.3,7,1
TT_TU_MN009,2014,201709180100.00,5.9,7,1
TT_TU_MN009,2014,201709180200.00,6,7,1
TT_TU_MN009,2014,201709180300.00,5.7,7,1
TT_TU_MN009,2014,201709180400.00,5.3,7,1
TT_TU_MN009,2014,201709180500.00,5.1,7,1
TT_TU_MN009,2014,201709180600.00,6,7,1
TT_TU_MN009,2014,201709180700.00,9.1,7,1
TT_TU_MN009,2014,201709180800.00,10.5,7,1
TT_TU_MN009,2014,201709180900.00,12.1,7,1
TT_TU_MN009,2014,201709181000.00,11.7,7,1
TT_TU_MN009,2014,201709181100.00,13.5,7,1
TT_TU_MN009,2014,201709181200.00,14.4,7,1
TT_TU_MN009,2014,201709181300.00,14.7,7,1
TT_TU_MN009,2014,201709181400.00,13.4,7,1
TT_TU_MN009,2014,201709181500.00,11.3,7,1
TT_TU_MN009,2014,201709181600.00,11.7,7,1
TT_TU_MN009,2014,201709181700.00,11.4,7,1
TT_TU_MN009,2014,201709181800.00,10.4,7,1
TT_TU_MN009,2014,201709181900.00,10.1,7,1
TT_TU_MN009,2014,201709182000.00,9.7,7,1
TT_TU_MN009,2014,201709182100.00,9.9,7,1
TT_TU_MN009,2014,201709182200.00,9.1,7,1
TT_TU_MN009,2014,201709182300.00,10,7,1
TT_TU_MN009,2014,201709190000.00,10,7,1
TT_TU_MN009,2014,201709190100.00,10,7,1
TT_TU_MN009,2014,201709190200.00,9.5,7,1
TT_TU_MN009,2014,201709190300.00,10,7,1
TT_TU_MN009,2014,201709190400.00,10.1,7,1
TT_TU_MN009,2014,201709190500.00,9.9,7,1
TT_TU_MN009,2014,201709190600.00,10,7,1
TT_TU_MN009,2014,201709190700.00,10.8,7,1
TT_TU_MN009,2014,201709190800.00,11.5,7,1
TT_TU_MN009,2014,201709190900.00,12.2,7,1
TT_TU_MN009,2014,201709191000.00,12.7,7,1
TT_TU_MN009,2014,201709191100.00,13.1,7,1
TT_TU_MN009,2014,201709191200.00,14.7,7,1
TT_TU_MN009,2014,201709191300.00,14.9,7,1
TT_TU_MN009,2014,201709191400.00,14.5,7,1
TT_TU_MN009,2014,201709191500.00,15.6,7,1
TT_TU_MN009,2014,201709191600.00,15.1,7,1
TT_TU_MN009,2014,201709191700.00,13.9,7,1
TT_TU_MN009,2014,201709191800.00,12.4,7,1
TT_TU_MN009,2014,201709191900.00,11.9,7,1
TT_TU_MN009,2014,201709192000.00,11.4,7,1
TT_TU_MN009,2014,201709192100.00,11.8,7,1
TT_TU_MN009,2014,201709192200.00,11.6,7,1
TT_TU_MN009,2014,201709192300.00,11.4,7,1
TT_TU_MN009,2014,201709200000.00,11.1,7,1
TT_TU_MN009,2014,201709200100.00,10.8,7,1
TT_TU_MN009,2014,201709200200.00,10.6,7,1
TT_TU_MN009,2014,201709200300.00,10.7,7,1
TT_TU_MN009,2014,201709200400.00,10,7,1
TT_TU_MN009,2014,201709200500.00,10.5,7,1
TT_TU_MN009,2014,201709200600.00,10.9,7,1
TT_TU_MN009,2014,201709200700.00,11.7,7,1
TT_TU_MN009,2014,201709200800.00,11.9,7,1
TT_TU_MN009,2014,201709200900.00,13.1,7,1
TT_TU_MN009,2014,201709201000.00,14.4,7,1
TT_TU_MN009,2014,201709201100.00,14,7,1
TT_TU_MN009,2014,201709201200.00,14.6,7,1
TT_TU_MN009,2014,201709201300.00,14.3,7,1
TT_TU_MN009,2014,201709201400.00,14.6,7,1
TT_TU_MN009,2014,201709201500.00,14.7,7,1
TT_TU_MN009,2014,201709201600.00,14.3,7,1
TT_TU_MN009,2014,201709201700.00,14,7,1
TT_TU_MN009,2014,201709201800.00,13.6,7,1
TT_TU_MN009,2014,201709201900.00,12.6,7,1
TT_TU_MN009,2014,201709202000.00,11.8,7,1
TT_TU_MN009,2014,201709202100.00,9.7,7,1
TT_TU_MN009,2014,201709202200.00,9.1,7,1
TT_TU_MN009,2014,201709202300.00,8.4,7,1
TT_TU_MN009,2014,201709210000.00,8,7,1
TT_TU_MN009,2014,201709210100.00,8,7,1
TT_TU_MN009,2014,201709210200.00,7.3,7,1
TT_TU_MN009,2014,201709210300.00,8.7,7,1
TT_TU_MN009,2014,201709210400.00,8.7,7,1
TT_TU_MN009,2014,201709210500.00,9.7,7,1
TT_TU_MN009,2014,201709210600.00,10,7,1
TT_TU_MN009,2014,201709210700.00,11.4,7,1
TT_TU_MN009,2014,201709210800.00,13.4,7,1
TT_TU_MN009,2014,201709210900.00,15.1,7,1
TT_TU_MN009,2014,201709211000.00,16.3,7,1
TT_TU_MN009,2014,201709211100.00,17.6,7,1
TT_TU_MN009,2014,201709211200.00,17.3,7,1
TT_TU_MN009,2014,201709211300.00,17.2,7,1
TT_TU_MN009,2014,201709211400.00,17.1,7,1
TT_TU_MN009,2014,201709211500.00,17.2,7,1
TT_TU_MN009,2014,201709211600.00,17.9,7,1
TT_TU_MN009,2014,201709211700.00,16.3,7,1
TT_TU_MN009,2014,201709211800.00,13.5,7,1
TT_TU_MN009,2014,201709211900.00,12.2,7,1
TT_TU_MN009,2014,201709212000.00,10.9,7,1
TT_TU_MN009,2014,201709212100.00,10.4,7,1
TT_TU_MN009,2014,201709212200.00,10,7,1
TT_TU_MN009,2014,201709212300.00,9.2,7,1
TT_TU_MN009,2014,201709220000.00,8.7,7,1
TT_TU_MN009,2014,201709220100.00,8.7,7,1
TT_TU_MN009,2014,201709220200.00,8.2,7,1
TT_TU_MN009,2014,201709220300.00,7.8,7,1
TT_TU_MN009,2014,201709220400.00,7.3,7,1
TT_TU_MN009,2014,201709220500.00,7.2,7,1
TT_TU_MN009,2014,201709220600.00,7.7,7,1
TT_TU_MN009,2014,201709220700.00,9.2,7,1
TT_TU_MN009,2014,201709220800.00,12.9,7,1
TT_TU_MN009,2014,201709220900.00,15.1,7,1
TT_TU_MN009,2014,201709221000.00,16.3,7,1
TT_TU_MN009,2014,201709221100.00,17.1,7,1
TT_TU_MN009,2014,201709221200.00,17.6,7,1
TT_TU_MN009,2014,201709221300.00,18.1,7,1
TT_TU_MN009,2014,201709221400.00,18.1,7,1
TT_TU_MN009,2014,201709221500.00,17.8,7,1
TT_TU_MN009,2014,201709221600.00,16.7,7,1
TT_TU_MN009,2014,201709221700.00,14.8,7,1
TT_TU_MN009,2014,201709221800.00,13.8,7,1
TT_TU_MN009,2014,201709221900.00,13,7,1
TT_TU_MN009,2014,201709222000.00,12.2,7,1
TT_TU_MN009,2014,201709222100.00,11.8,7,1
TT_TU_MN009,2014,201709222200.00,11,7,1
TT_TU_MN009,2014,201709222300.00,9.9,7,1
TT_TU_MN009,2014,201709230000.00,9.1,7,1
TT_TU_MN009,2014,201709230100.00,10.2,7,1
TT_TU_MN009,2014,201709230200.00,9.1,7,1
TT_TU_MN009,2014,201709230300.00,9.9,7,1
TT_TU_MN009,2014,201709230400.00,9.7,7,1
TT_TU_MN009,2014,201709230500.00,10.1,7,1
TT_TU_MN009,2014,201709230600.00,10.2,7,1
TT_TU_MN009,2014,201709230700.00,11.7,7,1
TT_TU_MN009,2014,201709230800.00,13.5,7,1
TT_TU_MN009,2014,201709230900.00,14.5,7,1
TT_TU_MN009,2014,201709231000.00,16,7,1
TT_TU_MN009,2014,201709231100.00,17,7,1
TT_TU_MN009,2014,201709231200.00,16.8,7,1
TT_TU_MN009,2014,201709231300.00,17.7,7,1
TT_TU_MN009,2014,201709231400.00,17.2,7,1
TT_TU_MN009,2014,201709231500.00,16.7,7,1
TT_TU_MN009,2014,201709231600.00,16.5,7,1
TT_TU_MN009,2014,201709231700.00,16,7,1
TT_TU_MN009,2014,201709231800.00,14.8,7,1
TT_TU_MN009,2014,201709231900.00,13.3,7,1
TT_TU_MN009,2014,201709232000.00,12.5,7,1
TT_TU_MN009,2014,201709232100.00,11.6,7,1
TT_TU_MN009,2014,201709232200.00,12.6,7,1
TT_TU_MN009,2014,201709232300.00,12.3,7,1
TT_TU_MN009,2014,201709240000.00,12.3,7,1
TT_TU_MN009,2014,201709240100.00,12,7,1
TT_TU_MN009,2014,201709240200.00,11.4,7,1
TT_TU_MN009,2014,201709240300.00,11.3,7,1
TT_TU_MN009,2014,201709240400.00,11.1,7,1
TT_TU_MN009,2014,201709240500.00,11.2,7,1
TT_TU_MN009,2014,201709240600.00,11,7,1
TT_TU_MN009,2014,201709240700.00,11.5,7,1
TT_TU_MN009,2014,201709240800.00,12.5,7,1
TT_TU_MN009,2014,201709240900.00,13,7,1
TT_TU_MN009,2014,201709241000.00,13.4,7,1
TT_TU_MN009,2014,201709241100.00,13.7,7,1
TT_TU_MN009,2014,201709241200.00,14,7,1
TT_TU_MN009,2014,201709241300.00,14.4,7,1
TT_TU_MN009,2014,201709241400.00,14.9,7,1
TT_TU_MN009,2014,201709241500.00,15.4,7,1
TT_TU_MN009,2014,201709241600.00,15.8,7,1
TT_TU_MN009,2014,201709241700.00,15.5,7,1
TT_TU_MN009,2014,201709241800.00,15,7,1
TT_TU_MN009,2014,201709241900.00,14.5,7,1
TT_TU_MN009,2014,201709242000.00,14.6,7,1
TT_TU_MN009,2014,201709242100.00,14.1,7,1
TT_TU_MN009,2014,201709242200.00,14.3,7,1
TT_TU_MN009,2014,201709242300.00,13.5,7,1
TT_TU_MN009,2014,201709250000.00,13.4,7,1
TT_TU_MN009,2014,201709250100.00,13.4,7,1
TT_TU_MN009,2014,201709250200.00,13.2,7,1
TT_TU_MN009,2014,201709250300.00,13.3,7,1
TT_TU_MN009,2014,201709250400.00,13.2,7,1
TT_TU_MN009,2014,201709250500.00,13.3,7,1
TT_TU_MN009,2014,201709250600.00,13.4,7,1
TT_TU_MN009,2014,201709250700.00,13.7,7,1
TT_TU_MN009,2014,201709250800.00,14.3,7,1
TT_TU_MN009,2014,201709250900.00,14.8,7,1
TT_TU_MN009,2014,201709251000.00,15.5,7,1
TT_TU_MN009,2014,201709251100.00,16,7,1
TT_TU_MN009,2014,201709251200.00,15.4,7,1
TT_TU_MN009,2014,201709251300.00,16,7,1
TT_TU_MN009,2014,201709251400.00,18,7,1
TT_TU_MN009,2014,201709251500.00,16,7,1
TT_TU_MN009,2014,201709251600.00,14.6,7,1
TT_TU_MN009,2014,201709251700.00,13.5,7,1
TT_TU_MN009,2014,201709251800.00,12,7,1
TT_TU_MN009,2014,201709251900.00,12.4,7,1
TT_TU_MN009,2014,201709252000.00,13,7,1
TT_TU_MN009,2014,201709252100.00,12.8,7,1
TT_TU_MN009,2014,201709252200.00,12.6,7,1
TT_TU_MN009,2014,201709252300.00,12.8,7,1
TT_TU_MN009,2014,201709260000.00,13,7,1
TT_TU_MN009,2014,201709260100.00,13,7,1
TT_TU_MN009,2014,201709260200.00,13,7,1
TT_TU_MN009,2014,201709260300.00,13,7,1
TT_TU_MN009,2014,201709260400.00,13,7,1
TT_TU_MN009,2014,201709260500.00,12.9,7,1
TT_TU_MN009,2014,201709260600.00,13.1,7,1
TT_TU_MN009,2014,201709260700.00,13.4,7,1
TT_TU_MN009,2014,201709260800.00,13.9,7,1
TT_TU_MN009,2014,201709260900.00,14.7,7,1
TT_TU_MN009,2014,201709261000.00,15,7,1
TT_TU_MN009,2014,201709261100.00,16.1,7,1
TT_TU_MN009,2014,201709261200.00,16.2,7,1
TT_TU_MN009,2014,201709261300.00,16.2,7,1
TT_TU_MN009,2014,201709261400.00,16.7,7,1
TT_TU_MN009,2014,201709261500.00,16.1,7,1
TT_TU_MN009,2014,201709261600.00,15.4,7,1
TT_TU_MN009,2014,201709261700.00,14.4,7,1
TT_TU_MN009,2014,201709261800.00,14.3,7,1
TT_TU_MN009,2014,201709261900.00,14.8,7,1
TT_TU_MN009,2014,201709262000.00,13.9,7,1
TT_TU_MN009,2014,201709262100.00,14,7,1
TT_TU_MN009,2014,201709262200.00,14,7,1
TT_TU_MN009,2014,201709262300.00,13.7,7,1
TT_TU_MN009,2014,201709270000.00,13.7,7,1
TT_TU_MN009,2014,201709270100.00,13.7,7,1
TT_TU_MN009,2014,201709270200.00,13.5,7,1
TT_TU_MN009,2014,201709270300.00,13.5,7,1
TT_TU_MN009,2014,201709270400.00,13.4,7,1
TT_TU_MN009,2014,201709270500.00,13.3,7,1
TT_TU_MN009,2014,201709270600.00,13.3,7,1
TT_TU_MN009,2014,201709270700.00,13.6,7,1
TT_TU_MN009,2014,201709270800.00,13.6,7,1
TT_TU_MN009,2014,201709270900.00,13.5,7,1
TT_TU_MN009,2014,201709271000.00,13.7,7,1
TT_TU_MN009,2014,201709271100.00,14,7,1
TT_TU_MN009,2014,201709271200.00,14.2,7,1
TT_TU_MN009,2014,201709271300.00,14.8,7,1
TT_TU_MN009,2014,201709271400.00,15,7,1
TT_TU_MN009,2014,201709271500.00,15.6,7,1
TT_TU_MN009,2014,201709271600.00,15.6,7,1
TT_TU_MN009,2014,201709271700.00,14.9,7,1
TT_TU_MN009,2014,201709271800.00,13.6,7,1
TT_TU_MN009,2014,201709271900.00,13,7,1
TT_TU_MN009,2014,201709272000.00,12.3,7,1
TT_TU_MN009,2014,201709272100.00,12.1,7,1
TT_TU_MN009,2014,201709272200.00,11,7,1
TT_TU_MN009,2014,201709272300.00,11.2,7,1
TT_TU_MN009,2014,201709280000.00,11.3,7,1
TT_TU_MN009,2014,201709280100.00,11.6,7,1
TT_TU_MN009,2014,201709280200.00,11.7,7,1
TT_TU_MN009,2014,201709280300.00,11.5,7,1
